dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
chair_SPE_SPE_buy_sel_r01_902ef9,chair,distributive,SPEC_NOCOT,SPEC_COT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,0.0,37.5,0.0,17.5,47.5,0.0059,,0
chair_SPE_SPE_buy_sel_r02_bec07c,chair,distributive,SPEC_NOCOT,SPEC_COT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,0.0,37.5,0.0,17.5,42.5,0.00674,,0
chair_SPE_SPE_buy_sel_r03_2cd364,chair,distributive,SPEC_NOCOT,SPEC_COT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,7.5,2.5,12.5,0.0,17.5,42.5,0.0059,,0
chair_SPE_SPE_buy_sel_r04_2cb3a1,chair,distributive,SPEC_NOCOT,SPEC_COT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 400}",5,20.0,100.0,,,,0.16666666666666666,7.5,5.0,37.5,12.5,57.5,47.5,0.0059900000000000005,,0
chair_SPE_SPE_sel_buy_r00_4ef6bc,chair,distributive,SPEC_NOCOT,SPEC_COT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,12.5,0.0,25.0,0.0,21.0,37.5,0.00589,,0
chair_SPE_SPE_sel_buy_r01_55c90e,chair,distributive,SPEC_NOCOT,SPEC_COT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",2,140.0,-20.0,,,,1.1666666666666667,0.0,0.0,50.0,0.0,12.5,47.5,0.00502,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_SPE_SPE_sel_buy_r02_f79ca4,chair,distributive,SPEC_NOCOT,SPEC_COT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,12.5,0.0,37.5,12.5,21.0,47.5,0.00507,,0
chair_SPE_SPE_sel_buy_r03_025fdb,chair,distributive,SPEC_NOCOT,SPEC_COT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 360}",11,60.0,60.0,,,,0.5,0.0,0.0,0.0,0.0,57.5,52.5,0.007520000000000001,,0
chair_SPE_SPE_sel_buy_r04_a531f6,chair,distributive,SPEC_NOCOT,SPEC_COT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,12.5,0.0,25.0,0.0,21.0,47.5,0.005059999999999999,,0
chair_SPE_SPE_buy_sel_r00_0318a1,chair,distributive,SPEC_COT,SPEC_COT,buyer,seller,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,7.5,5.0,37.5,0.0,17.5,42.5,0.00685,,0
chair_SPE_SPE_buy_sel_r01_8ee79a,chair,distributive,SPEC_COT,SPEC_COT,buyer,seller,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,12.5,7.5,37.5,12.5,17.5,42.5,0.00601,,0
chair_SPE_SPE_buy_sel_r02_12bc8f,chair,distributive,SPEC_COT,SPEC_COT,buyer,seller,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,7.5,5.0,37.5,0.0,17.5,60.0,0.006,,0
chair_SPE_SPE_buy_sel_r03_b981bf,chair,distributive,SPEC_COT,SPEC_COT,buyer,seller,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 350}",2,70.0,50.0,,,,0.5833333333333334,12.5,0.0,50.0,0.0,12.5,47.5,0.0053300000000000005,,0
chair_SPE_SPE_buy_sel_r04_5c5dcf,chair,distributive,SPEC_COT,SPEC_COT,buyer,seller,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 300}",4,120.0,0.0,,,,1.0,7.5,5.0,12.5,0.0,42.5,42.5,0.00685,,0
chair_SPE_SPE_sel_buy_r00_02c5a6,chair,distributive,SPEC_COT,SPEC_COT,seller,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",4,120.0,0.0,,,,1.0,12.5,0.0,37.5,12.5,21.0,47.5,0.005140000000000001,,0
chair_SPE_SPE_sel_buy_r01_bc5c78,chair,distributive,SPEC_COT,SPEC_COT,seller,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",2,140.0,-20.0,,,,1.1666666666666667,25.0,0.0,50.0,0.0,37.5,47.5,0.0051600000000000005,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
chair_SPE_SPE_sel_buy_r02_a66e49,chair,distributive,SPEC_COT,SPEC_COT,seller,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 420}",6,120.0,0.0,,,,1.0,37.5,20.0,37.5,20.0,21.0,72.5,0.00633,,0
chair_SPE_SPE_sel_buy_r03_ebc858,chair,distributive,SPEC_COT,SPEC_COT,seller,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 410}",3,110.0,10.0,,,,0.9166666666666666,37.5,12.5,25.0,0.0,62.5,42.5,0.00497,,0
chair_SPE_SPE_sel_buy_r04_435693,chair,distributive,SPEC_COT,SPEC_COT,seller,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""price"": 440}",2,140.0,-20.0,,,,1.1666666666666667,0.0,0.0,50.0,0.0,22.5,72.5,0.00507,Agent B (buyer) surplus negative (-20.0) — deal outside ZOPA?,0
rental_NEU_NEU_ten_lan_r00_e784c8,rental,integrative,NEUTRAL,NEUTRAL,tenant,landlord,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,12.5,0.0,17.5,7.5,42.5,77.5,0.00654,,0
rental_NEU_NEU_ten_lan_r01_7eae8a,rental,integrative,NEUTRAL,NEUTRAL,tenant,landlord,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",3,20.0,140.0,220.0,340.0,560.0,0.39285714285714285,50.0,0.0,12.5,0.0,87.5,47.5,0.00518,,0
rental_NEU_NEU_ten_lan_r02_2d01f0,rental,integrative,NEUTRAL,NEUTRAL,tenant,landlord,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",3,20.0,140.0,220.0,340.0,560.0,0.39285714285714285,47.5,7.5,0.0,0.0,87.5,47.5,0.005169999999999999,,0
rental_NEU_NEU_ten_lan_r03_8c79d1,rental,integrative,NEUTRAL,NEUTRAL,tenant,landlord,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,12.5,0.0,37.5,7.5,42.5,77.5,0.0065699999999999995,,0
rental_NEU_NEU_ten_lan_r04_8af3fe,rental,integrative,NEUTRAL,NEUTRAL,tenant,landlord,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,27.5,12.5,37.5,7.5,42.5,87.5,0.006810000000000001,,0
rental_NEU_NEU_lan_ten_r00_26ab73,rental,integrative,NEUTRAL,NEUTRAL,landlord,tenant,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,20.0,220.0,220.0,420.0,640.0,0.34375,47.5,7.5,25.0,0.0,77.5,47.5,0.005229999999999999,,0
rental_NEU_NEU_lan_ten_r01_f402f9,rental,integrative,NEUTRAL,NEUTRAL,landlord,tenant,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,100.0,140.0,300.0,340.0,640.0,0.46875,47.5,7.5,22.5,12.5,87.5,52.5,0.00634,,0
rental_NEU_NEU_lan_ten_r02_749a28,rental,integrative,NEUTRAL,NEUTRAL,landlord,tenant,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",3,40.0,160.0,240.0,360.0,600.0,0.4,47.5,7.5,25.0,0.0,77.5,47.5,0.00514,,0
rental_NEU_NEU_lan_ten_r03_0780ef,rental,integrative,NEUTRAL,NEUTRAL,landlord,tenant,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",2,140.0,20.0,340.0,220.0,560.0,0.6071428571428571,0.0,0.0,17.5,7.5,47.5,87.5,0.0049299999999999995,,0
rental_NEU_NEU_lan_ten_r04_0ef90e,rental,integrative,NEUTRAL,NEUTRAL,landlord,tenant,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",2,140.0,20.0,340.0,220.0,560.0,0.6071428571428571,0.0,0.0,22.5,7.5,57.5,87.5,0.00483,,0
rental_NEU_WAR_ten_lan_r00_c97b26,rental,integrative,NEUTRAL,WARMTH,tenant,landlord,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",14,220.0,20.0,420.0,220.0,640.0,0.65625,74.0,26.5,88.5,20.0,12.5,76.5,0.012190000000000001,,0
rental_NEU_WAR_ten_lan_r01_f61faf,rental,integrative,NEUTRAL,WARMTH,tenant,landlord,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""900""}",7,280.0,0.0,480.0,200.0,680.0,0.7058823529411765,72.5,25.0,83.5,26.5,73.5,47.5,0.0072699999999999996,,0
rental_NEU_WAR_ten_lan_r02_740190,rental,integrative,NEUTRAL,WARMTH,tenant,landlord,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",14,220.0,20.0,420.0,220.0,640.0,0.65625,69.0,25.0,91.0,21.5,37.5,76.5,0.011660000000000002,,0
rental_NEU_WAR_ten_lan_r03_2f741c,rental,integrative,NEUTRAL,WARMTH,tenant,landlord,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""0""}",13,0.0,280.0,200.0,480.0,680.0,0.29411764705882354,72.5,25.0,85.0,25.0,52.5,47.5,0.010820000000000003,,0
rental_NEU_WAR_ten_lan_r04_357213,rental,integrative,NEUTRAL,WARMTH,tenant,landlord,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""900""}",14,280.0,0.0,480.0,200.0,680.0,0.7058823529411765,69.0,25.0,91.0,21.5,42.5,76.0,0.01076,,0
rental_NEU_WAR_lan_ten_r00_96a5d8,rental,integrative,NEUTRAL,WARMTH,landlord,tenant,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",3,120.0,80.0,320.0,280.0,600.0,0.5333333333333333,47.5,7.5,81.5,25.0,82.5,47.5,0.00551,,0
rental_NEU_WAR_lan_ten_r01_5a605a,rental,integrative,NEUTRAL,WARMTH,landlord,tenant,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1890"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",11,0.0,0.0,200.0,200.0,400.0,0.5,45.0,37.5,91.0,20.0,95.0,12.5,0.010029999999999999,"Payoff lookup error for landlord: ""Value '1890' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1890' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_NEU_WAR_lan_ten_r02_1e02ea,rental,integrative,NEUTRAL,WARMTH,landlord,tenant,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,66.0,26.5,88.5,22.5,37.5,27.5,0.012050000000000002,Impasse: both agents take BATNA.,0
rental_NEU_WAR_lan_ten_r03_4f381c,rental,integrative,NEUTRAL,WARMTH,landlord,tenant,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",13,180.0,60.0,380.0,260.0,640.0,0.59375,66.0,26.5,91.0,20.0,61.0,32.5,0.010400000000000001,,0
rental_NEU_WAR_lan_ten_r04_db75f0,rental,integrative,NEUTRAL,WARMTH,landlord,tenant,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,66.0,49.0,88.5,20.0,37.5,12.5,0.01113,Impasse: both agents take BATNA.,0
rental_NEU_DOM_ten_lan_r00_b26a29,rental,integrative,NEUTRAL,DOMINANCE,tenant,landlord,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,12.5,12.5,2.5,0.0,7.5,71.0,0.01049,Impasse: both agents take BATNA.,0
rental_NEU_DOM_ten_lan_r01_5e7d15,rental,integrative,NEUTRAL,DOMINANCE,tenant,landlord,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,7.5,12.5,2.5,0.0,7.5,47.5,0.0111,Impasse: both agents take BATNA.,0
rental_NEU_DOM_ten_lan_r02_5cfee3,rental,integrative,NEUTRAL,DOMINANCE,tenant,landlord,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,7.5,12.5,2.5,0.0,7.5,57.5,0.010470000000000002,Impasse: both agents take BATNA.,0
rental_NEU_DOM_ten_lan_r03_616e6a,rental,integrative,NEUTRAL,DOMINANCE,tenant,landlord,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,17.5,25.0,2.5,0.0,0.0,47.5,0.011370000000000002,Impasse: both agents take BATNA.,0
rental_NEU_DOM_ten_lan_r04_1f984a,rental,integrative,NEUTRAL,DOMINANCE,tenant,landlord,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,0.0,0.0,2.5,0.0,37.5,61.0,0.009450000000000002,Impasse: both agents take BATNA.,0
rental_NEU_DOM_lan_ten_r00_d34736,rental,integrative,NEUTRAL,DOMINANCE,landlord,tenant,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1600"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""1200""}",13,100.0,360.0,300.0,560.0,860.0,0.3488372093023256,12.5,12.5,0.0,0.0,87.5,47.5,0.009909999999999999,,0
rental_NEU_DOM_lan_ten_r01_87025f,rental,integrative,NEUTRAL,DOMINANCE,landlord,tenant,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""900""}",5,0.0,280.0,200.0,480.0,680.0,0.29411764705882354,22.5,25.0,12.5,0.0,80.0,47.5,0.006750000000000001,,0
rental_NEU_DOM_lan_ten_r02_e5f98d,rental,integrative,NEUTRAL,DOMINANCE,landlord,tenant,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",5,20.0,220.0,220.0,420.0,640.0,0.34375,22.5,10.0,0.0,0.0,77.5,42.5,0.00674,,0
rental_NEU_DOM_lan_ten_r03_4b3421,rental,integrative,NEUTRAL,DOMINANCE,landlord,tenant,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""900""}",5,0.0,280.0,200.0,480.0,680.0,0.29411764705882354,17.5,12.5,12.5,0.0,80.0,47.5,0.006750000000000001,,0
rental_NEU_DOM_lan_ten_r04_bcd313,rental,integrative,NEUTRAL,DOMINANCE,landlord,tenant,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""900""}",5,0.0,280.0,200.0,480.0,680.0,0.29411764705882354,22.5,12.5,12.5,0.0,80.0,47.5,0.006750000000000001,,0
rental_NEU_COT_ten_lan_r00_01fafb,rental,integrative,NEUTRAL,COT_ONLY,tenant,landlord,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",5,20.0,140.0,220.0,340.0,560.0,0.39285714285714285,12.5,7.5,12.5,0.0,87.5,47.5,0.00701,,0
rental_NEU_COT_ten_lan_r01_f2f055,rental,integrative,NEUTRAL,COT_ONLY,tenant,landlord,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,12.5,0.0,25.0,12.5,42.5,62.5,0.00606,,0
rental_NEU_COT_ten_lan_r02_02da7f,rental,integrative,NEUTRAL,COT_ONLY,tenant,landlord,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",3,0.0,200.0,200.0,400.0,600.0,0.3333333333333333,12.5,0.0,12.5,0.0,87.5,47.5,0.00536,,0
rental_NEU_COT_ten_lan_r03_cb3cfa,rental,integrative,NEUTRAL,COT_ONLY,tenant,landlord,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",3,80.0,120.0,280.0,320.0,600.0,0.4666666666666667,22.5,7.5,12.5,0.0,87.5,47.5,0.00542,,0
rental_NEU_COT_ten_lan_r04_5477f1,rental,integrative,NEUTRAL,COT_ONLY,tenant,landlord,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",3,20.0,140.0,220.0,340.0,560.0,0.39285714285714285,17.5,0.0,0.0,0.0,67.5,47.5,0.00519,,0
rental_NEU_COT_lan_ten_r00_bdf7a9,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,20.0,220.0,220.0,420.0,640.0,0.34375,42.5,7.5,12.5,0.0,77.5,47.5,0.005410000000000001,,0
rental_NEU_COT_lan_ten_r01_474331,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,100.0,140.0,300.0,340.0,640.0,0.46875,27.5,7.5,12.5,0.0,72.5,47.5,0.006229999999999999,,0
rental_NEU_COT_lan_ten_r02_fe2422,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,0.0,0.0,0.0,0.0,47.5,57.5,0.0098,Impasse: both agents take BATNA.,0
rental_NEU_COT_lan_ten_r03_f6baa3,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,100.0,140.0,300.0,340.0,640.0,0.46875,42.5,7.5,12.5,0.0,77.5,47.5,0.00544,,0
rental_NEU_COT_lan_ten_r04_30122b,rental,integrative,NEUTRAL,COT_ONLY,landlord,tenant,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,100.0,140.0,300.0,340.0,640.0,0.46875,22.5,7.5,12.5,0.0,87.5,47.5,0.005379999999999999,,0
rental_NEU_SPE_ten_lan_r00_51ce4b,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",6,140.0,100.0,340.0,300.0,640.0,0.53125,12.5,20.0,7.5,25.0,15.0,87.5,0.00797,,0
rental_NEU_SPE_ten_lan_r01_1f6397,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,27.5,25.0,12.5,5.0,37.5,87.5,0.006119999999999999,,0
rental_NEU_SPE_ten_lan_r02_a3fb4c,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,27.5,25.0,12.5,10.0,42.5,87.5,0.006129999999999998,,0
rental_NEU_SPE_ten_lan_r03_af474f,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,27.5,25.0,12.5,5.0,52.5,87.5,0.006119999999999998,,0
rental_NEU_SPE_ten_lan_r04_242ae7,rental,integrative,NEUTRAL,SPEC_NOCOT,tenant,landlord,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,17.5,25.0,12.5,7.5,47.5,90.0,0.00608,,0
rental_NEU_SPE_lan_ten_r00_6e95b2,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""600""}",14,240.0,50.0,440.0,250.0,690.0,0.6376811594202898,0.0,0.0,12.5,25.0,57.5,87.5,0.01098,,0
rental_NEU_SPE_lan_ten_r01_b5bdf5,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",10,200.0,0.0,400.0,200.0,600.0,0.6666666666666666,0.0,0.0,7.5,17.5,47.5,75.0,0.01004,,0
rental_NEU_SPE_lan_ten_r02_abaaa0,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""600""}",10,160.0,130.0,360.0,330.0,690.0,0.5217391304347826,0.0,0.0,7.5,25.0,47.5,87.5,0.00827,,0
rental_NEU_SPE_lan_ten_r03_6f4c98,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,3,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",2,140.0,20.0,340.0,220.0,560.0,0.6071428571428571,0.0,0.0,12.5,0.0,47.5,87.5,0.0049,,0
rental_NEU_SPE_lan_ten_r04_08d5e1,rental,integrative,NEUTRAL,SPEC_NOCOT,landlord,tenant,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""0""}",2,140.0,20.0,340.0,220.0,560.0,0.6071428571428571,0.0,0.0,7.5,0.0,47.5,86.5,0.00568,,0
rental_NEU_SPE_ten_lan_r00_b8c7c1,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,60.0,180.0,260.0,380.0,640.0,0.40625,17.5,0.0,12.5,0.0,92.5,47.5,0.00542,,0
rental_NEU_SPE_ten_lan_r01_f1aa7b,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""300""}",4,160.0,40.0,360.0,240.0,600.0,0.6,22.5,10.0,12.5,0.0,37.5,47.5,0.00655,,0
rental_NEU_SPE_ten_lan_r02_be1a3d,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,2,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""300""}",5,70.0,180.0,270.0,380.0,650.0,0.4153846153846154,17.5,7.5,12.5,12.5,72.5,42.5,0.00667,,0
rental_NEU_SPE_ten_lan_r03_daaa7c,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,200.0,200.0,400.0,0.5,0.0,0.0,7.5,10.0,47.5,71.0,0.009800000000000001,Impasse: both agents take BATNA.,0
rental_NEU_SPE_ten_lan_r04_44a724,rental,integrative,NEUTRAL,SPEC_COT,tenant,landlord,4,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""9"", ""repair_allowance_usd"": ""600""}",14,150.0,40.0,350.0,240.0,590.0,0.5932203389830508,0.0,0.0,7.5,10.0,47.5,92.5,0.00972,,0
rental_NEU_SPE_lan_ten_r00_4df418,rental,integrative,NEUTRAL,SPEC_COT,landlord,tenant,0,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,100.0,140.0,300.0,340.0,640.0,0.46875,47.5,7.5,12.5,0.0,77.5,47.5,0.00538,,0
rental_NEU_SPE_lan_ten_r01_ee6360,rental,integrative,NEUTRAL,SPEC_COT,landlord,tenant,1,gpt-4o-mini,gpt-4o-mini,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""600""}",3,20.0,220.0,220.0,420.0,640.0,0.34375,27.5,7.5,12.5,0.0,77.5,47.5,0.00542,,0
