dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
merger_SPE_SPE_acq_fou_r02_fa95fe,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,116.0,36.0,416.0,336.0,752.0,0.5531914893617021,7.5,25.0,37.5,25.0,17.5,87.5,0.00755,,0
merger_SPE_SPE_acq_fou_r03_777f06,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,116.0,36.0,416.0,336.0,752.0,0.5531914893617021,22.5,25.0,17.5,20.0,37.5,86.0,0.006719999999999999,,0
merger_SPE_SPE_acq_fou_r04_c99d2c,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,116.0,36.0,416.0,336.0,752.0,0.5531914893617021,12.5,25.0,7.5,25.0,17.5,87.5,0.00756,,0
merger_SPE_SPE_fou_acq_r00_d16b2e,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,136.0,104.0,436.0,404.0,840.0,0.5190476190476191,12.5,0.0,12.5,12.5,86.5,37.5,0.00689,,0
merger_SPE_SPE_fou_acq_r01_7d2e3d,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,136.0,104.0,436.0,404.0,840.0,0.5190476190476191,17.5,7.5,7.5,12.5,86.0,37.5,0.00606,,0
merger_SPE_SPE_fou_acq_r02_8d74c2,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,136.0,104.0,436.0,404.0,840.0,0.5190476190476191,12.5,0.0,7.5,12.5,76.0,37.5,0.00689,,0
merger_SPE_SPE_fou_acq_r03_9e905c,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,136.0,104.0,436.0,404.0,840.0,0.5190476190476191,12.5,0.0,12.5,12.5,86.0,37.5,0.00689,,0
merger_SPE_SPE_fou_acq_r04_fa0eea,merger,integrative,SPEC_NOLOGROLL,SPEC_NOLOGROLL,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,136.0,104.0,436.0,404.0,840.0,0.5190476190476191,17.5,0.0,12.5,12.5,86.5,37.5,0.006040000000000001,,0
supplier_NEU_NEU_buy_sup_r00_a78888,supplier,integrative,NEUTRAL,NEUTRAL,buyer,supplier,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,47.5,7.5,50.0,87.5,0.005070000000000001,,0
supplier_NEU_NEU_buy_sup_r01_7b3735,supplier,integrative,NEUTRAL,NEUTRAL,buyer,supplier,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,22.5,7.5,50.0,87.5,0.0050799999999999994,,0
supplier_NEU_NEU_buy_sup_r02_9bdd14,supplier,integrative,NEUTRAL,NEUTRAL,buyer,supplier,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,17.5,7.5,50.0,87.5,0.00595,,0
supplier_NEU_NEU_buy_sup_r03_20aa2e,supplier,integrative,NEUTRAL,NEUTRAL,buyer,supplier,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,47.5,7.5,50.0,87.5,0.00514,,0
supplier_NEU_NEU_buy_sup_r04_99aff7,supplier,integrative,NEUTRAL,NEUTRAL,buyer,supplier,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,47.5,7.5,50.0,87.5,0.00508,,0
supplier_NEU_NEU_sup_buy_r00_d4f994,supplier,integrative,NEUTRAL,NEUTRAL,supplier,buyer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,0.0,0.0,7.5,2.5,32.5,42.5,0.009680000000000001,Impasse: both agents take BATNA.,0
supplier_NEU_NEU_sup_buy_r01_d04d19,supplier,integrative,NEUTRAL,NEUTRAL,supplier,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,459.0,141.0,639.0,321.0,960.0,0.665625,17.5,7.5,25.0,0.0,87.5,47.5,0.005170000000000001,,0
supplier_NEU_NEU_sup_buy_r02_42ef4e,supplier,integrative,NEUTRAL,NEUTRAL,supplier,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,459.0,141.0,639.0,321.0,960.0,0.665625,17.5,7.5,25.0,0.0,87.5,47.5,0.005170000000000001,,0
supplier_NEU_NEU_sup_buy_r03_7652fa,supplier,integrative,NEUTRAL,NEUTRAL,supplier,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,459.0,141.0,639.0,321.0,960.0,0.665625,22.5,7.5,25.0,0.0,87.5,47.5,0.00527,,0
supplier_NEU_NEU_sup_buy_r04_6c0474,supplier,integrative,NEUTRAL,NEUTRAL,supplier,buyer,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,2.5,0.0,0.0,0.0,42.5,42.5,0.009729999999999999,Impasse: both agents take BATNA.,0
supplier_NEU_WAR_buy_sup_r00_76f4fc,supplier,integrative,NEUTRAL,WARMTH,buyer,supplier,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,69.0,25.0,85.0,26.5,12.5,27.5,0.011219999999999999,Impasse: both agents take BATNA.,0
supplier_NEU_WAR_buy_sup_r01_21541d,supplier,integrative,NEUTRAL,WARMTH,buyer,supplier,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",14,173.0,427.0,353.0,607.0,960.0,0.36770833333333336,63.5,26.5,85.0,20.0,7.5,65.0,0.01104,,0
supplier_NEU_WAR_buy_sup_r02_51d37f,supplier,integrative,NEUTRAL,WARMTH,buyer,supplier,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""150"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",14,93.0,327.0,273.0,507.0,780.0,0.35,7.5,25.0,85.0,20.0,7.5,77.5,0.010659999999999998,,0
supplier_NEU_WAR_buy_sup_r03_1683c9,supplier,integrative,NEUTRAL,WARMTH,buyer,supplier,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",13,141.0,459.0,321.0,639.0,960.0,0.334375,67.5,25.0,85.0,25.0,47.5,27.5,0.010339999999999998,,0
supplier_NEU_WAR_buy_sup_r04_59b32b,supplier,integrative,NEUTRAL,WARMTH,buyer,supplier,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",14,225.0,315.0,405.0,495.0,900.0,0.45,66.0,42.5,83.5,21.5,37.5,65.0,0.011320000000000002,,0
supplier_NEU_WAR_sup_buy_r00_e9bfad,supplier,integrative,NEUTRAL,WARMTH,supplier,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",13,491.0,109.0,671.0,289.0,960.0,0.6989583333333333,66.0,25.0,88.5,21.5,86.0,22.5,0.01017,,0
supplier_NEU_WAR_sup_buy_r01_c959b9,supplier,integrative,NEUTRAL,WARMTH,supplier,buyer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,0.0,0.0,85.0,34.0,47.5,42.5,0.01081,Impasse: both agents take BATNA.,0
supplier_NEU_WAR_sup_buy_r02_625627,supplier,integrative,NEUTRAL,WARMTH,supplier,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",13,523.0,77.0,703.0,257.0,960.0,0.7322916666666667,0.0,0.0,85.0,20.0,47.5,12.5,0.01017,,0
supplier_NEU_WAR_sup_buy_r03_672fce,supplier,integrative,NEUTRAL,WARMTH,supplier,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",5,491.0,109.0,671.0,289.0,960.0,0.6989583333333333,71.0,25.0,83.5,21.5,76.5,47.5,0.00625,,0
supplier_NEU_WAR_sup_buy_r04_999f5f,supplier,integrative,NEUTRAL,WARMTH,supplier,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""150"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",8,391.0,29.0,571.0,209.0,780.0,0.732051282051282,70.0,30.0,85.0,20.0,60.0,60.0,0.00772,,0
supplier_NEU_DOM_buy_sup_r00_1ad514,supplier,integrative,NEUTRAL,DOMINANCE,buyer,supplier,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,2.5,0.0,0.0,0.0,67.5,47.5,0.00982,Impasse: both agents take BATNA.,0
supplier_NEU_DOM_buy_sup_r01_b24926,supplier,integrative,NEUTRAL,DOMINANCE,buyer,supplier,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,0.0,0.0,0.0,0.0,42.5,47.5,0.009819999999999999,Impasse: both agents take BATNA.,0
supplier_NEU_DOM_buy_sup_r02_de9ef6,supplier,integrative,NEUTRAL,DOMINANCE,buyer,supplier,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",14,141.0,459.0,321.0,639.0,960.0,0.334375,2.5,0.0,0.0,0.0,42.5,71.0,0.00972,,0
supplier_NEU_DOM_buy_sup_r03_a3afbb,supplier,integrative,NEUTRAL,DOMINANCE,buyer,supplier,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,45.0,555.0,225.0,735.0,960.0,0.234375,42.5,7.5,25.0,0.0,75.0,42.5,0.00522,,0
supplier_NEU_DOM_buy_sup_r04_3e3619,supplier,integrative,NEUTRAL,DOMINANCE,buyer,supplier,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,45.0,555.0,225.0,735.0,960.0,0.234375,42.5,7.5,12.5,0.0,75.0,42.5,0.005380000000000001,,0
supplier_NEU_DOM_sup_buy_r00_c82e1c,supplier,integrative,NEUTRAL,DOMINANCE,supplier,buyer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,7.5,0.0,2.5,0.0,37.5,77.5,0.00982,Impasse: both agents take BATNA.,0
supplier_NEU_DOM_sup_buy_r01_381b6a,supplier,integrative,NEUTRAL,DOMINANCE,supplier,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""15"", ""warranty_years"": ""2""}",3,374.0,166.0,554.0,346.0,900.0,0.6155555555555555,25.0,0.0,0.0,0.0,92.5,47.5,0.00529,,0
supplier_NEU_DOM_sup_buy_r02_22415d,supplier,integrative,NEUTRAL,DOMINANCE,supplier,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,459.0,141.0,639.0,321.0,960.0,0.665625,42.5,7.5,0.0,0.0,87.5,47.5,0.00536,,0
supplier_NEU_DOM_sup_buy_r03_315ddc,supplier,integrative,NEUTRAL,DOMINANCE,supplier,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,459.0,141.0,639.0,321.0,960.0,0.665625,17.5,7.5,0.0,0.0,92.5,47.5,0.005360000000000001,,0
supplier_NEU_DOM_sup_buy_r04_ca2f1b,supplier,integrative,NEUTRAL,DOMINANCE,supplier,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,459.0,141.0,639.0,321.0,960.0,0.665625,42.5,7.5,0.0,0.0,92.5,47.5,0.005150000000000001,,0
supplier_NEU_COT_buy_sup_r00_23e2b7,supplier,integrative,NEUTRAL,COT_ONLY,buyer,supplier,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,7.5,0.0,0.0,0.0,42.5,47.5,0.01007,Impasse: both agents take BATNA.,0
supplier_NEU_COT_buy_sup_r01_8649d6,supplier,integrative,NEUTRAL,COT_ONLY,buyer,supplier,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",6,193.0,347.0,373.0,527.0,900.0,0.41444444444444445,0.0,0.0,12.5,0.0,47.5,47.5,0.00693,,0
supplier_NEU_COT_buy_sup_r02_38d8fa,supplier,integrative,NEUTRAL,COT_ONLY,buyer,supplier,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",8,65.0,475.0,245.0,655.0,900.0,0.2722222222222222,12.5,0.0,12.5,0.0,37.5,50.0,0.008320000000000001,,0
supplier_NEU_COT_buy_sup_r03_f8f0b0,supplier,integrative,NEUTRAL,COT_ONLY,buyer,supplier,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,0.0,0.0,0.0,0.0,22.5,27.5,0.010150000000000001,Impasse: both agents take BATNA.,0
supplier_NEU_COT_buy_sup_r04_26515a,supplier,integrative,NEUTRAL,COT_ONLY,buyer,supplier,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""150"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,81.0,279.0,261.0,459.0,720.0,0.3625,25.0,0.0,50.0,0.0,47.5,47.5,0.004540000000000001,,0
supplier_NEU_COT_sup_buy_r00_b04378,supplier,integrative,NEUTRAL,COT_ONLY,supplier,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",6,491.0,109.0,671.0,289.0,960.0,0.6989583333333333,25.0,0.0,0.0,0.0,57.5,60.0,0.006039999999999999,,0
supplier_NEU_COT_sup_buy_r01_7fb408,supplier,integrative,NEUTRAL,COT_ONLY,supplier,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",13,459.0,141.0,639.0,321.0,960.0,0.665625,7.5,2.5,0.0,0.0,52.5,47.5,0.00962,,0
supplier_NEU_COT_sup_buy_r02_8dbb9d,supplier,integrative,NEUTRAL,COT_ONLY,supplier,buyer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,0.0,0.0,0.0,0.0,47.5,42.5,0.00993,Impasse: both agents take BATNA.,0
supplier_NEU_COT_sup_buy_r03_ad308d,supplier,integrative,NEUTRAL,COT_ONLY,supplier,buyer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,0.0,0.0,0.0,0.0,47.5,76.0,0.010079999999999999,Impasse: both agents take BATNA.,0
supplier_NEU_COT_sup_buy_r04_3d0027,supplier,integrative,NEUTRAL,COT_ONLY,supplier,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",4,491.0,109.0,671.0,289.0,960.0,0.6989583333333333,12.5,0.0,12.5,0.0,47.5,47.5,0.00557,,0
supplier_NEU_SPE_buy_sup_r00_c49c69,supplier,integrative,NEUTRAL,SPEC_NOCOT,buyer,supplier,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,17.5,7.5,50.0,87.5,0.00508,,0
supplier_NEU_SPE_buy_sup_r01_d21e46,supplier,integrative,NEUTRAL,SPEC_NOCOT,buyer,supplier,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,12.5,0.0,50.0,87.5,0.00517,,0
supplier_NEU_SPE_buy_sup_r02_dca304,supplier,integrative,NEUTRAL,SPEC_NOCOT,buyer,supplier,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,205.0,395.0,385.0,575.0,960.0,0.4010416666666667,25.0,0.0,12.5,0.0,47.5,87.5,0.00596,,0
supplier_NEU_SPE_buy_sup_r03_0ee940,supplier,integrative,NEUTRAL,SPEC_NOCOT,buyer,supplier,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,12.5,0.0,50.0,87.5,0.00512,,0
supplier_NEU_SPE_buy_sup_r04_3366fa,supplier,integrative,NEUTRAL,SPEC_NOCOT,buyer,supplier,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,12.5,0.0,50.0,87.5,0.00508,,0
supplier_NEU_SPE_sup_buy_r00_4b3ecc,supplier,integrative,NEUTRAL,SPEC_NOCOT,supplier,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",4,523.0,77.0,703.0,257.0,960.0,0.7322916666666667,12.5,0.0,7.5,2.5,42.5,92.5,0.00683,,0
supplier_NEU_SPE_sup_buy_r01_62ba16,supplier,integrative,NEUTRAL,SPEC_NOCOT,supplier,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,0.0,0.0,12.5,0.0,50.0,87.5,0.00576,,0
supplier_NEU_SPE_sup_buy_r02_a2e1db,supplier,integrative,NEUTRAL,SPEC_NOCOT,supplier,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,25.0,0.0,12.5,0.0,50.0,75.0,0.00593,,0
supplier_NEU_SPE_sup_buy_r03_b652af,supplier,integrative,NEUTRAL,SPEC_NOCOT,supplier,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",4,523.0,77.0,703.0,257.0,960.0,0.7322916666666667,12.5,0.0,17.5,7.5,47.5,92.5,0.006860000000000001,,0
supplier_NEU_SPE_sup_buy_r04_09eb90,supplier,integrative,NEUTRAL,SPEC_NOCOT,supplier,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",4,555.0,45.0,735.0,225.0,960.0,0.765625,12.5,0.0,7.5,5.0,42.5,87.5,0.0059900000000000005,,0
supplier_NEU_SPE_buy_sup_r00_c940cb,supplier,integrative,NEUTRAL,SPEC_COT,buyer,supplier,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,50.0,0.0,50.0,47.5,0.004580000000000001,,0
supplier_NEU_SPE_buy_sup_r01_ba16cb,supplier,integrative,NEUTRAL,SPEC_COT,buyer,supplier,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,205.0,395.0,385.0,575.0,960.0,0.4010416666666667,25.0,0.0,50.0,0.0,50.0,47.5,0.00455,,0
supplier_NEU_SPE_buy_sup_r02_0b0768,supplier,integrative,NEUTRAL,SPEC_COT,buyer,supplier,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,225.0,315.0,405.0,495.0,900.0,0.45,25.0,0.0,50.0,0.0,50.0,47.5,0.0046700000000000005,,0
supplier_NEU_SPE_buy_sup_r03_8f6837,supplier,integrative,NEUTRAL,SPEC_COT,buyer,supplier,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",12,173.0,427.0,353.0,607.0,960.0,0.36770833333333336,0.0,0.0,7.5,2.5,62.5,47.5,0.009750000000000002,,0
supplier_NEU_SPE_buy_sup_r04_9c5261,supplier,integrative,NEUTRAL,SPEC_COT,buyer,supplier,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,141.0,459.0,321.0,639.0,960.0,0.334375,17.5,7.5,0.0,0.0,87.5,47.5,0.005470000000000001,,0
supplier_NEU_SPE_sup_buy_r00_0c7c81,supplier,integrative,NEUTRAL,SPEC_COT,supplier,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,25.0,0.0,50.0,0.0,50.0,47.5,0.004580000000000001,,0
supplier_NEU_SPE_sup_buy_r01_e4a37c,supplier,integrative,NEUTRAL,SPEC_COT,supplier,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,25.0,0.0,50.0,0.0,50.0,47.5,0.00459,,0
supplier_NEU_SPE_sup_buy_r02_6f13dc,supplier,integrative,NEUTRAL,SPEC_COT,supplier,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",3,491.0,109.0,671.0,289.0,960.0,0.6989583333333333,42.5,7.5,0.0,0.0,92.5,47.5,0.00536,,0
supplier_NEU_SPE_sup_buy_r03_9647b5,supplier,integrative,NEUTRAL,SPEC_COT,supplier,buyer,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,25.0,0.0,50.0,0.0,50.0,47.5,0.00453,,0
