dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
rental_DOM_SPE_lan_ten_r04_2979ca,rental,integrative,DOMINANCE,SPEC_COT,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,0,,,0.0,0.0,200.0,200.0,400.0,0.5,45.0,73.5,74.0,49.0,81.5,81.5,0.08208,Impasse: both agents take BATNA.,0
rental_COT_COT_ten_lan_r00_14aa4b,rental,integrative,COT_ONLY,COT_ONLY,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1850"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""600""}",7,0.0,0.0,200.0,200.0,400.0,0.5,83.5,24.0,72.5,37.5,78.5,78.5,0.03811,"Payoff lookup error for tenant: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_COT_ten_lan_r01_05e23d,rental,integrative,COT_ONLY,COT_ONLY,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1825"", ""lease_length_months"": ""20"", ""repair_allowance_usd"": ""900""}",6,0.0,0.0,200.0,200.0,400.0,0.5,76.5,23.5,81.5,37.5,73.5,86.0,0.03353,"Payoff lookup error for tenant: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_COT_ten_lan_r02_c315e8,rental,integrative,COT_ONLY,COT_ONLY,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1850"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""600""}",7,0.0,0.0,200.0,200.0,400.0,0.5,74.0,29.0,74.0,36.0,80.0,78.5,0.03562,"Payoff lookup error for tenant: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_COT_ten_lan_r03_743e36,rental,integrative,COT_ONLY,COT_ONLY,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1750"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""600""}",6,0.0,0.0,200.0,200.0,400.0,0.5,83.5,29.0,81.5,39.0,60.0,84.0,0.034249999999999996,"Payoff lookup error for tenant: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_COT_ten_lan_r04_aa5063,rental,integrative,COT_ONLY,COT_ONLY,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""800""}",8,0.0,0.0,200.0,200.0,400.0,0.5,76.5,39.0,76.5,49.0,73.5,76.0,0.04423,"Payoff lookup error for tenant: ""Value '800' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for landlord: ""Value '800' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_COT_COT_lan_ten_r00_e75a69,rental,integrative,COT_ONLY,COT_ONLY,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""12"", ""repair_allowance_usd"": ""450""}",6,0.0,0.0,200.0,200.0,400.0,0.5,71.0,49.0,74.0,37.5,71.0,77.5,0.03179,"Payoff lookup error for landlord: ""Value '450' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value '450' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_COT_COT_lan_ten_r01_cb164c,rental,integrative,COT_ONLY,COT_ONLY,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1850"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""1000""}",6,0.0,0.0,200.0,200.0,400.0,0.5,71.0,44.0,78.5,26.5,78.5,78.5,0.031819999999999994,"Payoff lookup error for landlord: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_COT_lan_ten_r02_fa3c5b,rental,integrative,COT_ONLY,COT_ONLY,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""700""}",10,0.0,0.0,200.0,200.0,400.0,0.5,74.0,49.0,74.0,32.5,76.0,92.5,0.07372000000000001,"Payoff lookup error for landlord: ""Value '700' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value '700' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_COT_COT_lan_ten_r03_0b7c3c,rental,integrative,COT_ONLY,COT_ONLY,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1875"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""600""}",10,0.0,0.0,200.0,200.0,400.0,0.5,71.0,44.0,74.0,37.5,73.5,78.5,0.05223,"Payoff lookup error for landlord: ""Value '1875' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1875' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_COT_lan_ten_r04_ae8403,rental,integrative,COT_ONLY,COT_ONLY,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""600""}",6,300.0,100.0,500.0,300.0,800.0,0.625,74.0,42.5,83.5,24.0,76.0,76.0,0.03367,,0
rental_COT_SPE_ten_lan_r00_5cac0b,rental,integrative,COT_ONLY,SPEC_NOCOT,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1750"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""900""}",8,0.0,0.0,200.0,200.0,400.0,0.5,71.0,39.0,71.0,49.0,55.0,78.0,0.04178,"Payoff lookup error for tenant: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_SPE_ten_lan_r01_bda2b6,rental,integrative,COT_ONLY,SPEC_NOCOT,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",8,100.0,300.0,300.0,500.0,800.0,0.375,72.5,37.5,66.0,44.0,71.0,82.5,0.03992999999999999,,0
rental_COT_SPE_ten_lan_r02_5b1ecb,rental,integrative,COT_ONLY,SPEC_NOCOT,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1850"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""1000""}",8,0.0,0.0,200.0,200.0,400.0,0.5,74.0,34.0,61.0,49.0,77.5,92.0,0.039670000000000004,"Payoff lookup error for tenant: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_SPE_ten_lan_r03_fcbc25,rental,integrative,COT_ONLY,SPEC_NOCOT,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""20"", ""repair_allowance_usd"": ""500""}",8,0.0,0.0,200.0,200.0,400.0,0.5,71.0,39.0,42.5,57.5,50.0,84.0,0.04203,"Payoff lookup error for tenant: ""Value '20' not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""; Payoff lookup error for landlord: ""Value '20' not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""",0
rental_COT_SPE_ten_lan_r04_f27b90,rental,integrative,COT_ONLY,SPEC_NOCOT,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""1200""}",9,140.0,340.0,340.0,540.0,880.0,0.38636363636363635,76.5,46.0,66.0,49.0,89.0,81.0,0.051660000000000005,,0
rental_COT_SPE_lan_ten_r00_76b6b9,rental,integrative,COT_ONLY,SPEC_NOCOT,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""700""}",8,0.0,0.0,200.0,200.0,400.0,0.5,74.0,34.0,68.5,29.0,77.5,76.0,0.04506,"Payoff lookup error for landlord: ""Value '700' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value '700' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_COT_SPE_lan_ten_r01_583b9c,rental,integrative,COT_ONLY,SPEC_NOCOT,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""600""}",7,160.0,130.0,360.0,330.0,690.0,0.5217391304347826,72.5,37.5,72.5,32.5,80.0,76.0,0.036930000000000004,,0
rental_COT_SPE_lan_ten_r02_7086d1,rental,integrative,COT_ONLY,SPEC_NOCOT,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""650""}",12,0.0,0.0,200.0,200.0,400.0,0.5,0.0,0.0,17.5,42.5,52.5,81.0,0.06016,"Payoff lookup error for landlord: ""Value '650' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value '650' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_COT_SPE_lan_ten_r03_cff709,rental,integrative,COT_ONLY,SPEC_NOCOT,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1825"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""900""}",11,0.0,0.0,200.0,200.0,400.0,0.5,74.0,32.5,66.0,39.0,74.0,82.5,0.07370000000000002,"Payoff lookup error for landlord: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1825' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_SPE_lan_ten_r04_9dfe12,rental,integrative,COT_ONLY,SPEC_NOCOT,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1775"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""850""}",14,0.0,0.0,200.0,200.0,400.0,0.5,0.0,0.0,32.5,30.0,47.5,84.0,0.07110000000000002,"Payoff lookup error for landlord: ""Value '1775' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1775' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_SPE_ten_lan_r00_76f005,rental,integrative,COT_ONLY,SPEC_COT,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1875"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""750""}",13,0.0,0.0,200.0,200.0,400.0,0.5,0.0,0.0,0.0,0.0,52.5,52.5,0.05140000000000001,"Payoff lookup error for tenant: ""Value '1875' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1875' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_SPE_ten_lan_r01_f73f5c,rental,integrative,COT_ONLY,SPEC_COT,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""600""}",8,100.0,300.0,300.0,500.0,800.0,0.375,74.0,34.0,74.0,41.0,76.0,80.0,0.04832,,0
rental_COT_SPE_ten_lan_r02_81d66d,rental,integrative,COT_ONLY,SPEC_COT,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",9,180.0,220.0,380.0,420.0,800.0,0.475,71.0,39.0,71.0,49.0,70.0,76.0,0.053489999999999996,,0
rental_COT_SPE_ten_lan_r03_04f5fd,rental,integrative,COT_ONLY,SPEC_COT,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""900""}",6,80.0,360.0,280.0,560.0,840.0,0.3333333333333333,83.5,34.0,79.0,46.0,57.5,87.5,0.03764,,0
rental_COT_SPE_ten_lan_r04_38191f,rental,integrative,COT_ONLY,SPEC_COT,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",6,180.0,220.0,380.0,420.0,800.0,0.475,74.0,34.0,74.0,37.5,57.5,77.5,0.03324,,0
rental_COT_SPE_lan_ten_r00_ed9e1b,rental,integrative,COT_ONLY,SPEC_COT,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""900""}",5,280.0,160.0,480.0,360.0,840.0,0.5714285714285714,72.5,32.5,74.0,34.0,79.0,57.5,0.029769999999999998,,0
rental_COT_SPE_lan_ten_r01_49c036,rental,integrative,COT_ONLY,SPEC_COT,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1750"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""800""}",7,0.0,0.0,200.0,200.0,400.0,0.5,71.0,37.5,74.0,28.5,76.0,68.5,0.036710000000000007,"Payoff lookup error for landlord: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_COT_SPE_lan_ten_r02_5ec45e,rental,integrative,COT_ONLY,SPEC_COT,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1700"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""900""}",5,200.0,240.0,400.0,440.0,840.0,0.47619047619047616,68.5,26.5,70.0,42.5,72.5,47.5,0.0274,,0
rental_COT_SPE_lan_ten_r03_59d967,rental,integrative,COT_ONLY,SPEC_COT,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""15"", ""repair_allowance_usd"": ""900""}",11,140.0,190.0,340.0,390.0,730.0,0.4657534246575342,12.5,7.5,0.0,0.0,71.0,42.5,0.043059999999999994,,0
rental_COT_SPE_lan_ten_r04_02ebb9,rental,integrative,COT_ONLY,SPEC_COT,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1750"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",7,0.0,0.0,200.0,200.0,400.0,0.5,71.0,34.0,74.0,41.0,76.0,73.5,0.036910000000000005,"Payoff lookup error for landlord: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value '1750' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_SPE_SPE_ten_lan_r00_cc9538,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1650"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""600""}",10,0.0,0.0,200.0,200.0,400.0,0.5,22.5,61.0,47.5,52.5,36.0,58.0,0.05862,"Payoff lookup error for tenant: ""Value '1650' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1650' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_SPE_SPE_ten_lan_r01_c9dbff,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 24, ""repair_allowance_usd"": 1200}",9,220.0,260.0,420.0,460.0,880.0,0.4772727272727273,32.5,30.0,47.5,50.0,72.5,61.0,0.05008999999999999,,0
rental_SPE_SPE_ten_lan_r02_870958,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 24, ""repair_allowance_usd"": 300}",8,40.0,320.0,240.0,520.0,760.0,0.3157894736842105,66.0,39.0,32.5,25.0,57.5,91.0,0.03023,,0
rental_SPE_SPE_ten_lan_r03_99f689,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 18, ""repair_allowance_usd"": 900}",9,180.0,220.0,380.0,420.0,800.0,0.475,66.0,21.5,32.5,47.5,88.0,80.0,0.03479,,0
rental_SPE_SPE_ten_lan_r04_e933e0,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 19, ""repair_allowance_usd"": 900}",10,0.0,0.0,200.0,200.0,400.0,0.5,62.5,25.0,66.0,26.5,76.0,94.0,0.042969999999999994,"Payoff lookup error for tenant: ""Value 19 not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""; Payoff lookup error for landlord: ""Value 19 not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""",0
rental_SPE_SPE_lan_ten_r00_3fbc6c,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 18, ""repair_allowance_usd"": 200}",11,0.0,0.0,200.0,200.0,400.0,0.5,47.5,52.5,32.5,57.5,77.5,46.0,0.06541,"Payoff lookup error for landlord: ""Value 200 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value 200 not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_SPE_SPE_lan_ten_r01_1aa646,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1800, ""lease_length_months"": 20, ""repair_allowance_usd"": 1200}",8,0.0,0.0,200.0,200.0,400.0,0.5,35.0,37.5,47.5,26.5,76.0,81.5,0.037809999999999996,"Payoff lookup error for landlord: ""Value 20 not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""; Payoff lookup error for tenant: ""Value 20 not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""",0
rental_SPE_SPE_lan_ten_r02_f63f0e,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""20"", ""repair_allowance_usd"": ""900""}",13,0.0,0.0,200.0,200.0,400.0,0.5,35.0,37.5,37.5,50.0,83.5,77.5,0.06111000000000001,"Payoff lookup error for landlord: ""Value '20' not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""; Payoff lookup error for tenant: ""Value '20' not found in payoff card for issue 'lease_length_months'. Available: [6, 9, 12, 15, 18, 24]""",0
rental_SPE_SPE_lan_ten_r03_76645a,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,landlord,tenant,3,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",14,300.0,100.0,500.0,300.0,800.0,0.625,32.5,50.0,22.5,47.5,61.0,87.5,0.06674000000000001,,0
rental_SPE_SPE_lan_ten_r04_788ff5,rental,integrative,SPEC_NOCOT,SPEC_NOCOT,landlord,tenant,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1875, ""lease_length_months"": 24, ""repair_allowance_usd"": 900}",14,0.0,0.0,200.0,200.0,400.0,0.5,32.5,50.0,62.5,39.0,73.5,59.5,0.09068999999999999,"Payoff lookup error for landlord: ""Value 1875 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1875 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_SPE_SPE_ten_lan_r00_4571bc,rental,integrative,SPEC_NOCOT,SPEC_COT,tenant,landlord,0,claude-haiku-4-5,claude-haiku-4-5,0,,,0.0,0.0,200.0,200.0,400.0,0.5,37.5,40.0,56.0,36.5,82.5,78.5,0.12397,Impasse: both agents take BATNA.,0
rental_SPE_SPE_ten_lan_r01_8a11d9,rental,integrative,SPEC_NOCOT,SPEC_COT,tenant,landlord,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1850, ""lease_length_months"": 12, ""repair_allowance_usd"": 1000}",9,0.0,0.0,200.0,200.0,400.0,0.5,68.5,34.0,66.0,36.5,80.0,73.5,0.059179999999999996,"Payoff lookup error for tenant: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1850 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_SPE_SPE_ten_lan_r02_17e29e,rental,integrative,SPEC_NOCOT,SPEC_COT,tenant,landlord,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1850"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""900""}",6,0.0,0.0,200.0,200.0,400.0,0.5,66.0,39.0,74.0,26.5,66.0,87.5,0.029270000000000004,"Payoff lookup error for tenant: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value '1850' not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_SPE_SPE_ten_lan_r03_2c9166,rental,integrative,SPEC_NOCOT,SPEC_COT,tenant,landlord,3,claude-haiku-4-5,claude-haiku-4-5,0,,,0.0,0.0,200.0,200.0,400.0,0.5,66.0,39.0,74.0,49.0,85.0,82.5,0.06958,Impasse: both agents take BATNA.,0
rental_SPE_SPE_ten_lan_r04_68badc,rental,integrative,SPEC_NOCOT,SPEC_COT,tenant,landlord,4,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1750, ""lease_length_months"": 24, ""repair_allowance_usd"": 900}",6,0.0,0.0,200.0,200.0,400.0,0.5,50.0,42.5,68.5,34.0,51.0,77.5,0.032440000000000004,"Payoff lookup error for tenant: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for landlord: ""Value 1750 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_SPE_SPE_lan_ten_r00_88b3d0,rental,integrative,SPEC_NOCOT,SPEC_COT,landlord,tenant,0,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": 1875, ""lease_length_months"": 24, ""repair_allowance_usd"": 900}",12,0.0,0.0,200.0,200.0,400.0,0.5,32.5,42.5,66.0,39.0,81.5,77.5,0.0516,"Payoff lookup error for landlord: ""Value 1875 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""; Payoff lookup error for tenant: ""Value 1875 not found in payoff card for issue 'rent_monthly_usd'. Available: [1600, 1700, 1800, 1900, 2000, 2100]""",0
rental_SPE_SPE_lan_ten_r01_d19eed,rental,integrative,SPEC_NOCOT,SPEC_COT,landlord,tenant,1,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1800"", ""lease_length_months"": ""18"", ""repair_allowance_usd"": ""800""}",8,0.0,0.0,200.0,200.0,400.0,0.5,66.0,49.0,71.5,29.0,76.0,67.5,0.04195,"Payoff lookup error for landlord: ""Value '800' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""; Payoff lookup error for tenant: ""Value '800' not found in payoff card for issue 'repair_allowance_usd'. Available: [0, 300, 600, 900, 1200, 1500]""",0
rental_SPE_SPE_lan_ten_r02_7d491f,rental,integrative,SPEC_NOCOT,SPEC_COT,landlord,tenant,2,claude-haiku-4-5,claude-haiku-4-5,1,"{""rent_monthly_usd"": ""1900"", ""lease_length_months"": ""24"", ""repair_allowance_usd"": ""900""}",7,360.0,80.0,560.0,280.0,840.0,0.6666666666666666,67.5,25.0,71.0,44.0,92.5,66.0,0.03665,,0
